"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Lower","Aug 26, 2025, 6:27 AM","Aug 26, 2025, 7:01 AM","","Seated Leg Curl (Machine)",,"",1,"normal",95,10,,,
"Lower","Aug 26, 2025, 6:27 AM","Aug 26, 2025, 7:01 AM","","Seated Leg Curl (Machine)",,"",2,"normal",95,9,,,
"Lower","Aug 26, 2025, 6:27 AM","Aug 26, 2025, 7:01 AM","","Leg Extension (Machine)",,"",0,"warmup",75,6,,,
"Lower","Aug 26, 2025, 6:27 AM","Aug 26, 2025, 7:01 AM","","Leg Extension (Machine)",,"",1,"normal",100,10,,,
"Lower","Aug 26, 2025, 6:27 AM","Aug 26, 2025, 7:01 AM","","Leg Extension (Machine)",,"",2,"normal",100,10,,,
"Lower","Aug 26, 2025, 6:27 AM","Aug 26, 2025, 7:01 AM","","Leg Press (Machine)",,"",0,"warmup",160,5,,,
"Lower","Aug 26, 2025, 6:27 AM","Aug 26, 2025, 7:01 AM","","Leg Press (Machine)",,"",1,"normal",180,10,,,
"Lower","Aug 26, 2025, 6:27 AM","Aug 26, 2025, 7:01 AM","","Leg Press (Machine)",,"",2,"normal",180,10,,,
"Lower","Aug 26, 2025, 6:27 AM","Aug 26, 2025, 7:01 AM","","Glute Bridge (Machine)",,"",0,"warmup",110,5,,,
"Lower","Aug 26, 2025, 6:27 AM","Aug 26, 2025, 7:01 AM","","Glute Bridge (Machine)",,"",1,"normal",140,10,,,
"Lower","Aug 26, 2025, 6:27 AM","Aug 26, 2025, 7:01 AM","","Glute Bridge (Machine)",,"",2,"normal",140,10,,,
"Upper","Aug 25, 2025, 5:49 AM","Aug 25, 2025, 6:31 AM","","[Back] Panatta Super Low Row",,"",0,"warmup",70,6,,,
"Upper","Aug 25, 2025, 5:49 AM","Aug 25, 2025, 6:31 AM","","[Back] Panatta Super Low Row",,"",1,"normal",100,11,,,
"Upper","Aug 25, 2025, 5:49 AM","Aug 25, 2025, 6:31 AM","","[Back] Panatta Super Low Row",,"",2,"normal",100,11,,,
"Upper","Aug 25, 2025, 5:49 AM","Aug 25, 2025, 6:31 AM","","[Back] Hammer Strength Row",,"",0,"warmup",130,6,,,
"Upper","Aug 25, 2025, 5:49 AM","Aug 25, 2025, 6:31 AM","","[Back] Hammer Strength Row",,"",1,"normal",160,10,,,
"Upper","Aug 25, 2025, 5:49 AM","Aug 25, 2025, 6:31 AM","","[Back] Hammer Strength Row",,"",2,"normal",160,10,,,
"Upper","Aug 25, 2025, 5:49 AM","Aug 25, 2025, 6:31 AM","","[Chest] Incline Chest Press (Machine)",,"",0,"warmup",70,5,,,
"Upper","Aug 25, 2025, 5:49 AM","Aug 25, 2025, 6:31 AM","","[Chest] Incline Chest Press (Machine)",,"",1,"normal",100,8,,,
"Upper","Aug 25, 2025, 5:49 AM","Aug 25, 2025, 6:31 AM","","[Chest] Incline Chest Press (Machine)",,"",2,"normal",100,8,,,
"Upper","Aug 25, 2025, 5:49 AM","Aug 25, 2025, 6:31 AM","","Bench Press (Smith Machine)",,"",0,"warmup",40,6,,,
"Upper","Aug 25, 2025, 5:49 AM","Aug 25, 2025, 6:31 AM","","Bench Press (Smith Machine)",,"",1,"normal",60,8,,,
"Upper","Aug 25, 2025, 5:49 AM","Aug 25, 2025, 6:31 AM","","Bench Press (Smith Machine)",,"",2,"normal",60,8,,,
"Upper","Aug 25, 2025, 5:49 AM","Aug 25, 2025, 6:31 AM","","[Biceps] Bicep Curl (Cable)",,"",0,"warmup",30,6,,,
"Upper","Aug 25, 2025, 5:49 AM","Aug 25, 2025, 6:31 AM","","[Biceps] Bicep Curl (Cable)",,"",1,"normal",30,8,,,
"Upper","Aug 25, 2025, 5:49 AM","Aug 25, 2025, 6:31 AM","","[Biceps] Bicep Curl (Cable)",,"",2,"normal",30,8,,,
"Lower","Aug 21, 2025, 6:51 AM","Aug 21, 2025, 7:12 AM","","Goblet Squat",,"",0,"normal",20,15,,,
"Lower","Aug 21, 2025, 6:51 AM","Aug 21, 2025, 7:12 AM","","Goblet Squat",,"",1,"normal",20,15,,,
"Lower","Aug 21, 2025, 6:51 AM","Aug 21, 2025, 7:12 AM","","Seated Leg Curl (Machine)",,"",0,"warmup",65,6,,,
"Lower","Aug 21, 2025, 6:51 AM","Aug 21, 2025, 7:12 AM","","Seated Leg Curl (Machine)",,"",1,"normal",95,10,,,
"Lower","Aug 21, 2025, 6:51 AM","Aug 21, 2025, 7:12 AM","","Seated Leg Curl (Machine)",,"",2,"normal",95,8,,,
"Lower","Aug 21, 2025, 6:51 AM","Aug 21, 2025, 7:12 AM","","Leg Extension (Machine)",,"",0,"warmup",70,6,,,
"Lower","Aug 21, 2025, 6:51 AM","Aug 21, 2025, 7:12 AM","","Leg Extension (Machine)",,"",1,"normal",95,10,,,
"Lower","Aug 21, 2025, 6:51 AM","Aug 21, 2025, 7:12 AM","","Leg Extension (Machine)",,"",2,"normal",95,9,,,
"Lower","Aug 21, 2025, 6:51 AM","Aug 21, 2025, 7:12 AM","","Glute Bridge (Machine)",,"",0,"warmup",110,6,,,
"Lower","Aug 21, 2025, 6:51 AM","Aug 21, 2025, 7:12 AM","","Glute Bridge (Machine)",,"",1,"normal",140,10,,,
"Lower","Aug 21, 2025, 6:51 AM","Aug 21, 2025, 7:12 AM","","Glute Bridge (Machine)",,"",2,"normal",140,10,,,
"Upper","Aug 20, 2025, 5:42 AM","Aug 20, 2025, 6:22 AM","","[Back] High Row",,"",0,"warmup",90,6,,,
"Upper","Aug 20, 2025, 5:42 AM","Aug 20, 2025, 6:22 AM","","[Back] High Row",,"",1,"normal",110,10,,,
"Upper","Aug 20, 2025, 5:42 AM","Aug 20, 2025, 6:22 AM","","[Back] High Row",,"",2,"normal",120,9,,,
"Upper","Aug 20, 2025, 5:42 AM","Aug 20, 2025, 6:22 AM","","[Back] Hammer Strength Row",,"",0,"warmup",120,5,,,
"Upper","Aug 20, 2025, 5:42 AM","Aug 20, 2025, 6:22 AM","","[Back] Hammer Strength Row",,"",1,"normal",160,10,,,
"Upper","Aug 20, 2025, 5:42 AM","Aug 20, 2025, 6:22 AM","","[Back] Hammer Strength Row",,"",2,"normal",160,10,,,
"Upper","Aug 20, 2025, 5:42 AM","Aug 20, 2025, 6:22 AM","","Lat Pulldown (Cable)",,"",0,"warmup",85,5,,,
"Upper","Aug 20, 2025, 5:42 AM","Aug 20, 2025, 6:22 AM","","Lat Pulldown (Cable)",,"",1,"normal",100,6,,,
"Upper","Aug 20, 2025, 5:42 AM","Aug 20, 2025, 6:22 AM","","Lat Pulldown (Cable)",,"",2,"normal",100,6,,,
"Upper","Aug 20, 2025, 5:42 AM","Aug 20, 2025, 6:22 AM","","[Chest] Decline Chest Press",,"Starting resistsnce = 10 lbs (5 lbs per arm)",0,"warmup",40,5,,,
"Upper","Aug 20, 2025, 5:42 AM","Aug 20, 2025, 6:22 AM","","[Chest] Decline Chest Press",,"Starting resistsnce = 10 lbs (5 lbs per arm)",1,"normal",90,8,,,
"Upper","Aug 20, 2025, 5:42 AM","Aug 20, 2025, 6:22 AM","","[Chest] Decline Chest Press",,"Starting resistsnce = 10 lbs (5 lbs per arm)",2,"normal",90,9,,,
"Upper","Aug 20, 2025, 5:42 AM","Aug 20, 2025, 6:22 AM","","Bench Press (Smith Machine)",,"",0,"warmup",45,5,,,
"Upper","Aug 20, 2025, 5:42 AM","Aug 20, 2025, 6:22 AM","","Bench Press (Smith Machine)",,"",1,"normal",75,2,,,
"Upper","Aug 20, 2025, 5:42 AM","Aug 20, 2025, 6:22 AM","","Bench Press (Smith Machine)",,"",2,"normal",45,8,,,
"Lower","Aug 19, 2025, 7:01 AM","Aug 19, 2025, 7:33 AM","","Goblet Squat",,"",0,"normal",20,15,,,
"Lower","Aug 19, 2025, 7:01 AM","Aug 19, 2025, 7:33 AM","","Goblet Squat",,"",1,"normal",20,15,,,
"Lower","Aug 19, 2025, 7:01 AM","Aug 19, 2025, 7:33 AM","","Seated Leg Curl (Machine)",,"",0,"warmup",65,6,,,
"Lower","Aug 19, 2025, 7:01 AM","Aug 19, 2025, 7:33 AM","","Seated Leg Curl (Machine)",,"",1,"normal",95,9,,,
"Lower","Aug 19, 2025, 7:01 AM","Aug 19, 2025, 7:33 AM","","Seated Leg Curl (Machine)",,"",2,"normal",95,7,,,
"Lower","Aug 19, 2025, 7:01 AM","Aug 19, 2025, 7:33 AM","","Leg Extension (Machine)",,"",0,"warmup",70,6,,,
"Lower","Aug 19, 2025, 7:01 AM","Aug 19, 2025, 7:33 AM","","Leg Extension (Machine)",,"",1,"normal",95,10,,,
"Lower","Aug 19, 2025, 7:01 AM","Aug 19, 2025, 7:33 AM","","Leg Extension (Machine)",,"",2,"normal",95,10,,,
"Lower","Aug 19, 2025, 7:01 AM","Aug 19, 2025, 7:33 AM","","Glute Bridge (Machine)",,"",0,"warmup",110,6,,,
"Lower","Aug 19, 2025, 7:01 AM","Aug 19, 2025, 7:33 AM","","Glute Bridge (Machine)",,"",1,"normal",140,10,,,
"Lower","Aug 19, 2025, 7:01 AM","Aug 19, 2025, 7:33 AM","","Glute Bridge (Machine)",,"",2,"normal",140,10,,,
"Lower","Aug 19, 2025, 7:01 AM","Aug 19, 2025, 7:33 AM","","Standing Cable Glute Kickbacks",,"",0,"warmup",70,5,,,
"Lower","Aug 19, 2025, 7:01 AM","Aug 19, 2025, 7:33 AM","","Standing Cable Glute Kickbacks",,"",1,"normal",110,10,,,
"Lower","Aug 19, 2025, 7:01 AM","Aug 19, 2025, 7:33 AM","","Standing Cable Glute Kickbacks",,"",2,"normal",110,5,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","[Back] High Row",,"Fix previous instances",0,"warmup",90,6,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","[Back] High Row",,"Fix previous instances",1,"normal",110,10,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","[Back] High Row",,"Fix previous instances",2,"normal",110,10,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","Lat Pulldown (Cable)",,"",0,"warmup",85,6,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","Lat Pulldown (Cable)",,"",1,"normal",105,6,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","Lat Pulldown (Cable)",,"",2,"normal",105,6,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","[Chest] Incline Chest Press (Machine)",,"",0,"warmup",50,6,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","[Chest] Incline Chest Press (Machine)",,"",1,"normal",80,8,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","[Chest] Incline Chest Press (Machine)",,"",2,"normal",80,8,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","Bench Press (Smith Machine)",,"",0,"warmup",40,5,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","Bench Press (Smith Machine)",,"",1,"normal",70,8,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","Bench Press (Smith Machine)",,"",2,"normal",70,8,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","[Biceps] Preacher Curl (Machine)",,"",0,"warmup",30,6,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","[Biceps] Preacher Curl (Machine)",,"",1,"normal",40,8,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","[Biceps] Preacher Curl (Machine)",,"",2,"normal",40,8,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","[Triceps] Triceps Rope Pushdown",,"",0,"warmup",30,6,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","[Triceps] Triceps Rope Pushdown",,"",1,"normal",30,10,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","[Triceps] Triceps Rope Pushdown",,"",2,"normal",30,10,,,
"Upper","Aug 18, 2025, 6:20 AM","Aug 18, 2025, 7:12 AM","","Arm Circles",,"",0,"normal",5,10,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","[Back] High Row",,"",0,"warmup",45,6,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","[Back] High Row",,"",1,"normal",47.5,12,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","[Back] High Row",,"",2,"normal",47.5,12,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","Lat Pulldown (Cable)",,"",0,"warmup",55,5,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","Lat Pulldown (Cable)",,"",1,"normal",95,9,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","Lat Pulldown (Cable)",,"",2,"normal",95,9,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","Bench Press (Smith Machine)",,"",0,"warmup",30,5,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","Bench Press (Smith Machine)",,"",1,"normal",70,6,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","Bench Press (Smith Machine)",,"",2,"normal",70,7,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","[Shoulders] Lateral Raise (Seated, Machine)",,"",0,"warmup",40,5,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","[Shoulders] Lateral Raise (Seated, Machine)",,"",1,"normal",45,7,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","[Shoulders] Lateral Raise (Seated, Machine)",,"",2,"normal",45,7,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","[Biceps] Preacher Curl (Machine)",,"",0,"warmup",30,5,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","[Biceps] Preacher Curl (Machine)",,"",1,"normal",50,6,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","[Biceps] Preacher Curl (Machine)",,"",2,"normal",35,6,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","[Triceps] Seated Triceps Press",,"",0,"warmup",50,5,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","[Triceps] Seated Triceps Press",,"",1,"normal",80,10,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","[Triceps] Seated Triceps Press",,"",2,"normal",90,10,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","Arm Circles",,"",0,"normal",5,10,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","Overhead Reach",,"",0,"normal",5,5,,,
"Upper","Aug 13, 2025, 12:05 PM","Aug 13, 2025, 1:00 PM","","Lat Pulldown Hold",,"",0,"normal",120,,,30,
"Lower","Aug 17, 2025, 8:22 AM","Aug 17, 2025, 9:04 AM","","Seated Leg Curl (Machine)",,"",0,"warmup",60,5,,,
"Lower","Aug 17, 2025, 8:22 AM","Aug 17, 2025, 9:04 AM","","Seated Leg Curl (Machine)",,"",1,"normal",90,10,,,
"Lower","Aug 17, 2025, 8:22 AM","Aug 17, 2025, 9:04 AM","","Seated Leg Curl (Machine)",,"",2,"normal",90,9,,,
"Lower","Aug 17, 2025, 8:22 AM","Aug 17, 2025, 9:04 AM","","Leg Extension (Machine)",,"",0,"warmup",65,5,,,
"Lower","Aug 17, 2025, 8:22 AM","Aug 17, 2025, 9:04 AM","","Leg Extension (Machine)",,"",1,"normal",90,10,,,
"Lower","Aug 17, 2025, 8:22 AM","Aug 17, 2025, 9:04 AM","","Leg Extension (Machine)",,"",2,"normal",95,10,,,
"Lower","Aug 17, 2025, 8:22 AM","Aug 17, 2025, 9:04 AM","","Leg Press (Machine)",,"",0,"warmup",160,5,,,
"Lower","Aug 17, 2025, 8:22 AM","Aug 17, 2025, 9:04 AM","","Leg Press (Machine)",,"",1,"normal",190,8,,,
"Lower","Aug 17, 2025, 8:22 AM","Aug 17, 2025, 9:04 AM","","Leg Press (Machine)",,"",2,"normal",190,8,,,
"Lower","Aug 17, 2025, 8:22 AM","Aug 17, 2025, 9:04 AM","","Glute Bridge (Machine)",,"",0,"warmup",100,6,,,
"Lower","Aug 17, 2025, 8:22 AM","Aug 17, 2025, 9:04 AM","","Glute Bridge (Machine)",,"",1,"normal",140,8,,,
"Lower","Aug 17, 2025, 8:22 AM","Aug 17, 2025, 9:04 AM","","Glute Bridge (Machine)",,"",2,"normal",140,10,,,
"Lower","Aug 17, 2025, 8:22 AM","Aug 17, 2025, 9:04 AM","","Kneeling Glute Kickback (Machine)",,"",0,"warmup",66,5,,,
"Lower","Aug 17, 2025, 8:22 AM","Aug 17, 2025, 9:04 AM","","Kneeling Glute Kickback (Machine)",,"",1,"normal",110,7,,,
"Lower","Aug 17, 2025, 8:22 AM","Aug 17, 2025, 9:04 AM","","Kneeling Glute Kickback (Machine)",,"",2,"normal",110,5,,,
"Lower","Aug 17, 2025, 8:22 AM","Aug 17, 2025, 9:04 AM","","Squat (Bodyweight)",,"",0,"normal",,15,,,
"Upper","Aug 16, 2025, 7:09 AM","Aug 16, 2025, 8:05 AM","","[Back] Hammer Strength Row",,"",0,"warmup",110,6,,,
"Upper","Aug 16, 2025, 7:09 AM","Aug 16, 2025, 8:05 AM","","[Back] Hammer Strength Row",,"",1,"normal",150,10,,,
"Upper","Aug 16, 2025, 7:09 AM","Aug 16, 2025, 8:05 AM","","[Back] Hammer Strength Row",,"",2,"normal",150,10,,,
"Upper","Aug 16, 2025, 7:09 AM","Aug 16, 2025, 8:05 AM","","[Back] Chest-Supported T-Bar Row",,"",0,"warmup",60,5,,,
"Upper","Aug 16, 2025, 7:09 AM","Aug 16, 2025, 8:05 AM","","[Back] Chest-Supported T-Bar Row",,"",1,"normal",70,8,,,
"Upper","Aug 16, 2025, 7:09 AM","Aug 16, 2025, 8:05 AM","","[Back] Chest-Supported T-Bar Row",,"",2,"normal",70,9,,,
"Upper","Aug 16, 2025, 7:09 AM","Aug 16, 2025, 8:05 AM","","Lat Pulldown (Cable)",,"",0,"warmup",90,5,,,
"Upper","Aug 16, 2025, 7:09 AM","Aug 16, 2025, 8:05 AM","","Lat Pulldown (Cable)",,"",1,"normal",105,6,,,
"Upper","Aug 16, 2025, 7:09 AM","Aug 16, 2025, 8:05 AM","","Lat Pulldown (Cable)",,"",2,"normal",100,6,,,
"Upper","Aug 16, 2025, 7:09 AM","Aug 16, 2025, 8:05 AM","","[Chest] Standing Chest Press",,"",0,"warmup",50,6,,,
"Upper","Aug 16, 2025, 7:09 AM","Aug 16, 2025, 8:05 AM","","[Chest] Standing Chest Press",,"",1,"normal",70,7,,,
"Upper","Aug 16, 2025, 7:09 AM","Aug 16, 2025, 8:05 AM","","[Chest] Standing Chest Press",,"",2,"normal",60,8,,,
"Upper","Aug 16, 2025, 7:09 AM","Aug 16, 2025, 8:05 AM","","Bench Press (Smith Machine)",,"",0,"warmup",40,5,,,
"Upper","Aug 16, 2025, 7:09 AM","Aug 16, 2025, 8:05 AM","","Bench Press (Smith Machine)",,"",1,"normal",60,9,,,
"Upper","Aug 16, 2025, 7:09 AM","Aug 16, 2025, 8:05 AM","","Bench Press (Smith Machine)",,"",2,"normal",60,8,,,
"Upper","Aug 16, 2025, 7:09 AM","Aug 16, 2025, 8:05 AM","","[Biceps] Preacher Curl (Machine)",,"Starting resistance = 10 lbs",0,"warmup",35,6,,,
"Upper","Aug 16, 2025, 7:09 AM","Aug 16, 2025, 8:05 AM","","[Biceps] Preacher Curl (Machine)",,"Starting resistance = 10 lbs",1,"normal",45,6,,,
"Upper","Aug 16, 2025, 7:09 AM","Aug 16, 2025, 8:05 AM","","[Biceps] Preacher Curl (Machine)",,"Starting resistance = 10 lbs",2,"normal",45,6,,,
"One Off Lower","Jul 2, 2025, 11:35 AM","Jul 2, 2025, 12:05 PM","","Seated Leg Curl (Machine)",,"",0,"normal",50,12,,,
"One Off Lower","Jul 2, 2025, 11:35 AM","Jul 2, 2025, 12:05 PM","","Seated Leg Curl (Machine)",,"",1,"normal",55,12,,,
"One Off Lower","Jul 2, 2025, 11:35 AM","Jul 2, 2025, 12:05 PM","","Hip Adduction (Machine)",,"",0,"normal",85,12,,,
"One Off Lower","Jul 2, 2025, 11:35 AM","Jul 2, 2025, 12:05 PM","","Hip Abduction (Machine)",,"",0,"normal",75,10,,,
"Lower","May 8, 2025, 7:03 PM","May 8, 2025, 7:35 PM","","Leg Press (Machine)",,"",0,"normal",50,9,,,
"Lower","May 8, 2025, 7:03 PM","May 8, 2025, 7:35 PM","","Leg Press (Machine)",,"",1,"normal",70,10,,,
"Lower","May 8, 2025, 7:03 PM","May 8, 2025, 7:35 PM","","Lunge (Dumbbell)",,"",0,"normal",,5,,,
"Lower","May 8, 2025, 7:03 PM","May 8, 2025, 7:35 PM","","Romanian Deadlift (Barbell)",,"",0,"normal",95,6,,,
"Lower","May 8, 2025, 7:03 PM","May 8, 2025, 7:35 PM","","Romanian Deadlift (Barbell)",,"",1,"normal",95,5,,,
"Lower","May 8, 2025, 7:03 PM","May 8, 2025, 7:35 PM","","Lying Leg Raise",,"",0,"normal",,8,,,
"Lower","May 8, 2025, 7:03 PM","May 8, 2025, 7:35 PM","","Lying Leg Raise",,"",1,"normal",,8,,,
"Lower","May 8, 2025, 7:03 PM","May 8, 2025, 7:35 PM","","Knee Up Crunch",,"",0,"normal",,8,,,
"Lower","May 8, 2025, 7:03 PM","May 8, 2025, 7:35 PM","","Knee Up Crunch",,"",1,"normal",,8,,,
"Lower","May 12, 2025, 8:12 PM","May 12, 2025, 8:46 PM","","Seated Leg Curl (Machine)",,"",0,"normal",50,10,,,
"Lower","May 12, 2025, 8:12 PM","May 12, 2025, 8:46 PM","","Seated Leg Curl (Machine)",,"",1,"normal",50,10,,,
"Lower","May 12, 2025, 8:12 PM","May 12, 2025, 8:46 PM","","Leg Extension (Machine)",,"",0,"normal",50,10,,,
"Lower","May 12, 2025, 8:12 PM","May 12, 2025, 8:46 PM","","Leg Extension (Machine)",,"",1,"normal",50,10,,,
"Lower","May 12, 2025, 8:12 PM","May 12, 2025, 8:46 PM","","Standing Cable Glute Kickbacks",,"",0,"normal",50,10,,,
"Lower","May 12, 2025, 8:12 PM","May 12, 2025, 8:46 PM","","Standing Cable Glute Kickbacks",,"",1,"normal",50,10,,,
"Lower","May 12, 2025, 8:12 PM","May 12, 2025, 8:46 PM","","Hip Abduction (Machine)",,"",0,"normal",55,10,,,
"Lower","May 12, 2025, 8:12 PM","May 12, 2025, 8:46 PM","","Hip Abduction (Machine)",,"",1,"normal",55,10,,,
"Lower","May 12, 2025, 8:12 PM","May 12, 2025, 8:46 PM","","Hip Adduction (Machine)",,"",0,"normal",40,12,,,
"Lower","May 12, 2025, 8:12 PM","May 12, 2025, 8:46 PM","","Hip Adduction (Machine)",,"",1,"normal",55,12,,,
"Lower","May 12, 2025, 8:12 PM","May 12, 2025, 8:46 PM","","Back Extension (Hyperextension)",,"",0,"normal",,10,,,
"Lower","May 12, 2025, 8:12 PM","May 12, 2025, 8:46 PM","","Back Extension (Hyperextension)",,"",1,"normal",,10,,,
"Lower","May 12, 2025, 8:12 PM","May 12, 2025, 8:46 PM","","Cable Twist (Down to up)",,"",0,"normal",15,10,,,
"Lower","May 12, 2025, 8:12 PM","May 12, 2025, 8:46 PM","","Cable Twist (Down to up)",,"",1,"normal",15,10,,,
"Lower","May 15, 2025, 7:04 PM","May 15, 2025, 7:34 PM","","Seated Leg Curl (Machine)",,"",0,"normal",55,12,,,
"Lower","May 15, 2025, 7:04 PM","May 15, 2025, 7:34 PM","","Seated Leg Curl (Machine)",,"",1,"normal",60,10,,,
"Lower","May 15, 2025, 7:04 PM","May 15, 2025, 7:34 PM","","Leg Extension (Machine)",,"",0,"normal",60,12,,,
"Lower","May 15, 2025, 7:04 PM","May 15, 2025, 7:34 PM","","Leg Extension (Machine)",,"",1,"normal",60,12,,,
"Lower","May 15, 2025, 7:04 PM","May 15, 2025, 7:34 PM","","Standing Cable Glute Kickbacks",,"",0,"normal",70,12,,,
"Lower","May 15, 2025, 7:04 PM","May 15, 2025, 7:34 PM","","Standing Cable Glute Kickbacks",,"",1,"normal",70,12,,,
"Lower","May 15, 2025, 7:04 PM","May 15, 2025, 7:34 PM","","Hip Abduction (Machine)",,"",0,"normal",65,10,,,
"Lower","May 15, 2025, 7:04 PM","May 15, 2025, 7:34 PM","","Hip Adduction (Machine)",,"",0,"normal",55,10,,,
"Lower","May 15, 2025, 7:04 PM","May 15, 2025, 7:34 PM","","Back Extension (Hyperextension)",,"",0,"normal",,10,,,
"Lower","May 15, 2025, 7:04 PM","May 15, 2025, 7:34 PM","","Back Extension (Hyperextension)",,"",1,"normal",,10,,,
"Lower","May 15, 2025, 7:04 PM","May 15, 2025, 7:34 PM","","Cable Twist (Down to up)",,"",0,"normal",15,10,,,
"Lower","May 15, 2025, 7:04 PM","May 15, 2025, 7:34 PM","","Cable Twist (Down to up)",,"",1,"normal",15,10,,,
"Lower","Jun 3, 2025, 1:21 PM","Jun 3, 2025, 1:53 PM","","Seated Leg Curl (Machine)",,"",0,"normal",60,12,,,
"Lower","Jun 3, 2025, 1:21 PM","Jun 3, 2025, 1:53 PM","","Seated Leg Curl (Machine)",,"",1,"normal",60,12,,,
"Lower","Jun 3, 2025, 1:21 PM","Jun 3, 2025, 1:53 PM","","Leg Extension (Machine)",,"",0,"normal",60,14,,,
"Lower","Jun 3, 2025, 1:21 PM","Jun 3, 2025, 1:53 PM","","Leg Extension (Machine)",,"",1,"normal",65,12,,,
"Lower","Jun 3, 2025, 1:21 PM","Jun 3, 2025, 1:53 PM","","Standing Cable Glute Kickbacks",,"",0,"normal",70,12,,,
"Lower","Jun 3, 2025, 1:21 PM","Jun 3, 2025, 1:53 PM","","Standing Cable Glute Kickbacks",,"",1,"normal",80,12,,,
"Lower","Jun 3, 2025, 1:21 PM","Jun 3, 2025, 1:53 PM","","Hip Adduction (Machine)",,"",0,"normal",55,15,,,
"Lower","Jun 3, 2025, 1:21 PM","Jun 3, 2025, 1:53 PM","","Hip Adduction (Machine)",,"",1,"normal",55,15,,,
"Lower","Jun 3, 2025, 1:21 PM","Jun 3, 2025, 1:53 PM","","Back Extension (Hyperextension)",,"",0,"normal",,10,,,
"Lower","Jun 3, 2025, 1:21 PM","Jun 3, 2025, 1:53 PM","","Back Extension (Hyperextension)",,"",1,"normal",,10,,,
"Lower","Jun 3, 2025, 1:21 PM","Jun 3, 2025, 1:53 PM","","Cable Twist (Down to up)",,"",0,"normal",15,10,,,
"Lower","Jun 3, 2025, 1:21 PM","Jun 3, 2025, 1:53 PM","","Cable Twist (Down to up)",,"",1,"normal",15,10,,,
"Lower","Jun 10, 2025, 9:06 AM","Jun 10, 2025, 9:35 AM","","Seated Leg Curl (Machine)",,"",0,"normal",60,14,,,
